#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="transmissionLikelihood.t:filtered" spec="breath.distribution.TransmissionTreeLikelihood">
#            <parameter dimension="80" id="blockstart.t:filtered" lower="0.0" name="blockstart" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter dimension="80" id="blockend.t:filtered" lower="0.0" name="blockend" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <blockcount dimension="81" id="blockcount.t:filtered" lower="-1" spec="beast.base.inference.parameter.IntegerParameter" upper="100000">0</blockcount>
#            <populationModel id="ConstantTransmissionPopulation.t:filtered" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="transmissionPopSize.t:filtered" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter" upper="Infinity">0.03</parameter>
#            </populationModel>
#            <parameter id="transmissionOrigin.t:filtered" name="origin" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <parameter id="endTime.t:filtered" name="endTime" spec="beast.base.inference.parameter.RealParameter">-1.0</parameter>
#            <samplingHazard id="samplingHazard.t:filtered" spec="breath.distribution.GammaHazardFunction">
#                <shape id="Function$Constant" spec="beast.base.core.Function$Constant" value="38.0"/>
#                <rate id="Function$Constant1" spec="beast.base.core.Function$Constant" value="694.0"/>
#                <C id="Function$Constant2" spec="beast.base.core.Function$Constant" value="1.0"/>
#            </samplingHazard>
#            <transmissionHazard id="transmissionHazard.t:filtered" spec="breath.distribution.GammaHazardFunction">
#                <shape id="Function$Constant3" spec="beast.base.core.Function$Constant" value="11.5"/>
#                <rate id="Function$Constant4" spec="beast.base.core.Function$Constant" value="380.0"/>
#                <C id="Function$Constant5" spec="beast.base.core.Function$Constant" value="1.5"/>
#            </transmissionHazard>
#            <tree id="Tree.t:filtered" spec="beast.base.evolution.tree.Tree">
#                <trait id="dateTrait.t:filtered" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="MVs_NewMexico.USA_38.21=9/16/2021,MVs_Virginia.USA_35.21=9/07/2021,MVs_Virginia.USA_35.21_4=9/16/2021,MVs_Virginia.USA_35.21_5=9/16/2021,MVs_Virginia.USA_35.21_6=9/16/2021,MVs_Virginia.USA_36.21=9/08/2021,MVs_Virginia.USA_36.21_2=9/02/2021,MVs_Virginia.USA_36.21_3=9/08/2021,MVs_Virginia.USA_36.21_4=9/14/2021,MVs_Virginia.USA_37.21=9/12/2021,MVs_Virginia.USA_37.21_2=9/18/2021,MVs_Virginia.USA_38.21=9/30/2021,MVs_Virginia.USA_39.21=10/01/2021,MVs_Virginia.USA_39.21_2=10/11/2021,MVs_Virginia.USA_39.21_3=10/03/2021,MVs_Virginia.USA_39.21_4=9/30/2021,MVs_Virginia.USA_40.21=10/15/2021,MVs_Virginia.USA_40.21_2=10/03/2021,MVs_Virginia.USA_40.21_3=10/07/2021,MVs_Virginia.USA_41.21=10/15/2021,MVs_Wisconsin.USA_35.21=9/04/2021,MVs_Wisconsin.USA_37.21=9/16/2021,MVs_Wisconsin.USA_37.21_2=9/14/2021,MVs_Wisconsin.USA_37.21_3=9/14/2021,MVs_Wisconsin.USA_37.21_4=9/15/2021,MVs_Wisconsin.USA_37.21_5=9/16/2021,MVs_Wisconsin.USA_38.21=9/28/2021,MVs_Wisconsin.USA_39.21=9/28/2021,MVs_Wisconsin.USA_39.21_2=9/30/2021,MVs_Wisconsin.USA_39.21_3=9/27/2021,MVs_Wisconsin.USA_39.21_4=9/27/2021,MVs_Wisconsin.USA_39.21_5=9/24/2021,MVs_Wisconsin.USA_39.21_6=9/24/2021,MVs_Wisconsin.USA_39.21_7=9/24/2021,MVs_Wisconsin.USA_39.21_8_1=9/27/2021,MVs_Wisconsin.USA_39.21_10=9/23/2021,MVs_Wisconsin.USA_39.21_11=9/30/2021,MVs_Wisconsin.USA_39.21_12=9/27/2021,MVs_Wisconsin.USA_39.21_13=9/27/2021,MVs_Wisconsin.USA_39.21_14=9/29/2021,MVs_Wisconsin.USA_39.21_15=10/01/2021">
#                    <taxa id="TaxonSet.filtered" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.filtered"/>
#            </tree>
#        </distribution>
#        <prior id="BlockCountPrior.t:filtered" name="distribution" x="@blockcount.t:filtered">
#            <Uniform id="Uniform.3" lower="-1.0" name="distr" upper="4.0"/>
#        </prior>
#        <prior id="BlockEndPrior.t:filtered" name="distribution" x="@blockend.t:filtered">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="BlockStartPrior.t:filtered" name="distribution" x="@blockstart.t:filtered">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:filtered" name="distribution">
#            <parameter id="clockRate.c:filtered" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">4.98E-4</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:filtered" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:filtered" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.17" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="GammaShapePrior.s:filtered" name="distribution">
#            <parameter id="gammaShape.s:filtered" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">0.2623</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="TransmissionOriginPrior.t:filtered" name="distribution" x="@transmissionOrigin.t:filtered">
#            <Uniform id="Uniform.7" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="TransmissionPopSizePrior.t:filtered" name="distribution" x="@transmissionPopSize.t:filtered">
#            <Normal id="Normal.2" name="distr">
#                <parameter estimate="false" id="RealParameter.59" name="mean" spec="beast.base.inference.parameter.RealParameter">0.0384</parameter>
#                <parameter estimate="false" id="RealParameter.60" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#            </Normal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@filtered" id="treeLikelihood.filtered" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:filtered">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:filtered" shape="@gammaShape.s:filtered" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:filtered" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:filtered" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#                <substModel id="gtr.s:filtered" spec="beast.base.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateAC.s:filtered" lower="0.0" name="rateAC" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <parameter estimate="false" id="rateAG.s:filtered" lower="0.0" name="rateAG" spec="beast.base.inference.parameter.RealParameter">7.3011</parameter>
#                    <parameter estimate="false" id="rateAT.s:filtered" lower="0.0" name="rateAT" spec="beast.base.inference.parameter.RealParameter">0.3831</parameter>
#                    <parameter estimate="false" id="rateCG.s:filtered" lower="0.0" name="rateCG" spec="beast.base.inference.parameter.RealParameter">0.3831</parameter>
#                    <parameter estimate="false" id="rateCT.s:filtered" lower="0.0" name="rateCT" spec="beast.base.inference.parameter.RealParameter">10.8584</parameter>
#                    <parameter estimate="false" id="rateGT.s:filtered" lower="0.0" name="rateGT" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <frequencies frequencies="@freqParameter.s:filtered" id="estimatedFreqs.s:filtered" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:filtered" id="StrictClock.c:filtered" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	gammaShape	transmissionLikelihood	transmissionPopSize	transmissionOrigin
0	-35034.4264388854	-31139.20022022421	-3895.2262186611874	-31139.20022022421	1.6150938613695611	9.100693252799966	4.98E-4	0.25	0.25	0.25	0.25	0.2623	-3772.029580580299	0.03	2.0
10000	-23961.629529404716	-24110.751638789054	149.12210938433654	-24110.751638789054	0.3369768562706331	3.4765706763924746	0.003917825452284188	0.38854938536762634	0.20215445821601524	0.2174532387337234	0.1918429176826351	0.18360094065735563	272.43254058115076	0.04030264812253259	0.3430093078627224
20000	-23868.52652097512	-24058.12368140604	189.59716043092035	-24058.12368140604	0.3337640976502622	3.32533740669811	0.004200311279141995	0.38854938536762634	0.20215445821601524	0.2174532387337234	0.1918429176826351	0.18360094065735563	313.2457149143943	0.04684065916917151	0.3430093078627224
30000	-23801.726474235922	-23979.015946181684	177.28947194576128	-23979.015946181684	0.33784294871831083	3.1590711611485447	0.0049390868369878485	0.38854938536762634	0.20215445821601524	0.2174532387337234	0.1918429176826351	0.18360094065735563	301.1705544139	0.027548717857180365	0.3430093078627224
40000	-23131.00733219567	-23322.029239247022	191.0219070513504	-23322.029239247022	0.31176308060946795	2.930227870734106	0.0028865713207877966	0.38854938536762634	0.20215445821601524	0.2174532387337234	0.1918429176826351	0.18360094065735563	314.37912419280815	0.042002396259003705	0.3123803302988546
50000	-23057.150295058753	-23274.83456999364	217.6842749348884	-23274.83456999364	0.31127104273908546	3.0516473204661816	0.002541850398640028	0.38854938536762634	0.20515781058689642	0.21444988636284223	0.1918429176826351	0.10083797811466158	340.948962943825	0.041795267018718496	0.3123803302988546
60000	-23065.101898732526	-23266.947652659757	201.84575392723193	-23266.947652659757	0.31224273808406955	3.0188754094490102	0.003114088460056629	0.38854938536762634	0.20515781058689642	0.21444988636284223	0.1918429176826351	0.16558092087213286	325.1187797613119	0.037903195606321945	0.3123803302988546
70000	-23056.33915037435	-23271.158041889776	214.8188915154249	-23271.158041889776	0.31868775300087204	3.1059787616200807	0.002345310343977872	0.38854938536762634	0.20515781058689642	0.21444988636284223	0.1918429176826351	0.16558092087213286	339.18808700658315	0.023585117414530822	0.31995136453597295
80000	-22991.476374387425	-23200.264864652825	208.7884902654007	-23200.264864652825	0.3180446325767579	3.0399669183470617	0.0028018594877727457	0.38064511067987095	0.2089354988478123	0.20901788720934036	0.2014015032629765	0.22926699818887042	332.13770173650283	0.04229141074472109	0.32064002705688316
90000	-22950.84270705818	-23163.327313967166	212.4846069089877	-23163.327313967166	0.3204826912275528	3.2011959181427745	0.0022864946964451563	0.37271429599600225	0.2089354988478123	0.21694870189320908	0.2014015032629765	0.23510283860994838	337.4351691570173	0.01985390777732333	0.32064002705688316
100000	-22789.62213141803	-22998.29822981565	208.67609839761937	-22998.29822981565	0.31197351189540035	2.9308214978591276	0.002944427076353941	0.3351341166367181	0.22535628386913065	0.23159797673179733	0.20791162276235392	0.27018253513942847	332.5640819559618	0.025580323295735764	0.3165960846770464
110000	-22743.983742309327	-22947.20059156436	203.21684925503192	-22947.20059156436	0.3059327798384337	2.9202346556651597	0.0025137214731605134	0.3113782112154701	0.22056878043415756	0.24288573499950433	0.2251672733508679	0.22776203588746724	326.2920233090083	0.04384610903308591	0.30890426534501075
120000	-22731.74791675443	-22948.489791126965	216.74187437253585	-22948.489791126965	0.3045777676375053	2.9367628331811737	0.0033006384727864374	0.3113782112154701	0.22056878043415756	0.24288573499950433	0.2251672733508679	0.22776203588746724	339.69428167765034	0.03614018721397605	0.3055107745506158
130000	-22739.561266594937	-22950.845954540913	211.28468794597688	-22950.845954540913	0.3067370265215451	3.0169625327839764	0.003180107747550942	0.3113782112154701	0.22056878043415756	0.2337750011161522	0.23427800723422001	0.12566746265730747	334.13838542822043	0.04097749079714942	0.3071322498153893
140000	-22749.16199602654	-22963.971555391032	214.8095593644913	-22963.971555391032	0.3025384055919136	3.22702259762429	0.0026238844966969925	0.3113782112154701	0.22056878043415756	0.2337750011161522	0.23427800723422001	0.3507303139044424	339.7167374986513	0.019104222769132817	0.30691334541511195
150000	-22716.601715185723	-22928.010277451867	211.4085622661459	-22928.010277451867	0.3055486309697373	3.1762129985595036	0.0027369376933133824	0.29810299864006357	0.23384399300956413	0.2337750011161522	0.23427800723422001	0.8815355340762595	335.29723021437644	0.029950788547184436	0.3068601313902626
160000	-22720.068854360197	-22921.542268649155	201.47341428895885	-22921.542268649155	0.2950993548244244	2.9979402022038055	0.003366905511212572	0.29810299864006357	0.23384399300956413	0.2337750011161522	0.23427800723422001	0.8815355340762595	325.1101409311648	0.042982675307009055	0.2953389537324941
170000	-22697.703810550833	-22914.59258177039	216.88877121955886	-22914.59258177039	0.2891184699498876	2.974910459784355	0.0032396440649784214	0.29810299864006357	0.23384399300956413	0.2337750011161522	0.23427800723422001	0.8815355340762595	340.4214527157784	0.037961954600311106	0.2934185352602996
180000	-22701.627873660465	-22904.779501662295	203.15162800182878	-22904.779501662295	0.29688258929510747	2.961837793136928	0.0028532735187084134	0.29810299864006357	0.23384399300956413	0.2337750011161522	0.23427800723422001	0.8815355340762595	326.68349032445656	0.038232521482453326	0.29960319588693357
190000	-22707.50996379608	-22914.133222606484	206.62325881040414	-22914.133222606484	0.29845944466754104	3.0575180237812694	0.003368164029963247	0.29810299864006357	0.23384399300956413	0.2337750011161522	0.23427800723422001	0.8815355340762595	330.4251184027	0.04575034033140311	0.29960319588693357
200000	-22686.247638537316	-22895.838132661655	209.59049412433828	-22895.838132661655	0.30481684538485676	2.9065710518061714	0.0026849575508619103	0.29810299864006357	0.23384399300956413	0.2337750011161522	0.23427800723422001	0.48569176368772854	332.87476980307395	0.04384788714577698	0.30605086267307713
210000	-22705.55516437042	-22899.377846730687	193.82268236026692	-22899.377846730687	0.3094301211011733	2.9347431335378507	0.00285214752576963	0.29810299864006357	0.23384399300956413	0.2337750011161522	0.23427800723422001	0.8192188266856903	317.3354132553648	0.035456344954657194	0.3123067260989438
220000	-22709.73225571774	-22885.266461952735	175.53420623499386	-22885.266461952735	0.31312377126818486	2.713778587570128	0.003217020125145217	0.29810299864006357	0.23384399300956413	0.2337750011161522	0.23427800723422001	0.8192188266856903	299.72830873781606	0.02636092085868552	0.31411308378561636
230000	-22682.597939142746	-22888.755015967756	206.1570768250079	-22888.755015967756	0.3112558685949979	2.7624743492471553	0.0028430717872368803	0.28947912968105194	0.23384399300956413	0.24239887007516384	0.23427800723422001	0.8192188266856903	329.61420141226654	0.037109413356651244	0.311434111154155
240000	-22697.31338434856	-22890.399603842066	193.08621949350683	-22890.399603842066	0.3139188495781621	2.8380585868357544	0.003111422843504906	0.28947912968105194	0.23384399300956413	0.24239887007516384	0.23427800723422001	0.8192188266856903	317.356003087782	0.025586046071282433	0.3177126031466998
250000	-22696.907445870787	-22893.715500047467	196.80805417667807	-22893.715500047467	0.31618223629804487	2.9302533799301367	0.003055593196462472	0.28947912968105194	0.23384399300956413	0.24239887007516384	0.23427800723422001	0.8192188266856903	320.2638524529892	0.037216635434664885	0.3177126031466998
260000	-22690.569006835867	-22894.810200954027	204.24119411815857	-22894.810200954027	0.30931104927111386	2.9571020184366272	0.0031204392087157626	0.28947912968105194	0.23384399300956413	0.24239887007516384	0.23427800723422001	0.1298296238483882	327.01576946956993	0.040141725375020774	0.3126285593349382
270000	-22684.930800804388	-22892.22490947383	207.29410866944153	-22892.22490947383	0.31116240011953095	2.87326805098841	0.003275535020305791	0.28947912968105194	0.23384399300956413	0.24239887007516384	0.23427800723422001	0.21761895725869496	330.63601752819324	0.028453018444372338	0.3129632279996276
280000	-22694.247539709428	-22898.30300158375	204.05546187432122	-22898.30300158375	0.31196318635413056	2.9131548860843117	0.0028044893553750903	0.28947912968105194	0.23384399300956413	0.24239887007516384	0.23427800723422001	0.6377433944179894	327.6493932494312	0.030317793747509085	0.3129632279996276
290000	-22693.0365344656	-22895.84735016415	202.81081569854925	-22895.84735016415	0.3093558184184533	2.9294017123087728	0.0030692122852970915	0.29952614081457585	0.2430521226266919	0.23235185894163995	0.22506987761709224	1.040985236342103	327.82186081094414	0.05459515327929625	0.3129632279996276
300000	-22702.550680674325	-22906.057984555264	203.50730388093834	-22906.057984555264	0.2902916973394063	2.8264546181242283	0.0032757940043473305	0.2904402637649359	0.2430521226266919	0.23020115140854783	0.23630646219982432	1.040985236342103	327.2726034538164	0.03412177963483124	0.3013700640921925
310000	-22705.264893177773	-22905.71886384808	200.4539706703069	-22905.71886384808	0.29614569750670283	2.987079122692993	0.0034077916883526954	0.2904402637649359	0.2430521226266919	0.23020115140854783	0.23630646219982432	0.22218337372762714	323.64384344817756	0.046584019978859276	0.29726763327238587
